wavelength,Baseline 100%T,run1_0,run1_5,run1_10,run1_15,run1_20,run1_25,run1_30,run1_35,run1_40,run1_45,run1_50,run1_55,run1_60,run1_65,run1_70,run1_75,run1_80,run1_85,run1_90,run1_95,run1_100,run2_0,run2_5,run2_10,run2_15,run2_20,run2_25,run2_30,run2_35,run2_40,run2_45,run2_50,run2_55,run2_60,run2_65,run2_70,run2_75,run2_80,run2_85,run2_90,run2_95,run2_100,run3_0,run3_5,run3_10,run3_15,run3_20,run3_25,run3_30,run3_35,run3_40,run3_45,run3_50,run3_55,run3_60,run3_65,run3_70,run3_75,run3_80,run3_85,run3_90,run3_95,run3_100,run4_0,run4_5,run4_10,run4_15,run4_20,run4_25,run4_30,run4_35,run4_40,run4_45,run4_50,run4_55,run4_60,run4_65,run4_70,run4_75,run4_80,run4_85,run4_90,run4_95,run4_100,run5_0,run5_5,run5_10,run5_15,run5_20,run5_25,run5_30,run5_35,run5_40,run5_45,run5_50,run5_55,run5_60,run5_65,run5_70,run5_75,run5_80,run5_85,run5_90,run5_95,run5_100,run6_0,run6_5,run6_10,run6_15,run6_20,run6_25,run6_30,run6_35,run6_40,run6_45,run6_50,run6_55,run6_60,run6_65,run6_70,run6_75,run6_80,run6_85,run6_90,run6_95,run6_100,run7_0,run7_5,run7_10,run7_15,run7_20,run7_25,run7_30,run7_35,run7_40,run7_45,run7_50,run7_55,run7_60,run7_65,run7_70,run7_75,run7_80,run7_85,run7_90,run7_95,run7_100,run8_0,run8_5,run8_10,run8_15,run8_20,run8_25,run8_30,run8_35,run8_40,run8_45,run8_50,run8_55,run8_60,run8_65,run8_70,run8_75,run8_80,run8_85,run8_90,run8_95,run8_100,run9_0,run9_5,run9_10,run9_15,run9_20,run9_25,run9_30,run9_35,run9_40,run9_45,run9_50,run9_55,run9_60,run9_65,run9_70,run9_75,run9_80,run9_85,run9_90,run9_95,run9_100,run10_0,run10_5,run10_10,run10_15,run10_20,run10_25,run10_30,run10_35,run10_40,run10_45,run10_50,run10_55,run10_60,run10_65,run10_70,run10_75,run10_80,run10_85,run10_90,run10_95,run10_100,run11_0,run11_5,run11_10,run11_15,run11_20,run11_25,run11_30,run11_35,run11_40,run11_45,run11_50,run11_55,run11_60,run11_65,run11_70,run11_75,run11_80,run11_85,run11_90,run11_95,run11_100,run12_0,run12_5,run12_10,run12_15,run12_20,run12_25,run12_30,run12_35,run12_40,run12_45,run12_50,run12_55,run12_60,run12_65,run12_70,run12_75,run12_80,run12_85,run12_90,run12_95,run12_100,run13_0,run13_5,run13_10,run13_15,run13_20,run13_25,run13_30,run13_35,run13_40,run13_45,run13_50,run13_55,run13_60,run13_65,run13_70,run13_75,run13_80,run13_85,run13_90,run13_95,run13_100
1350,96.95375061,99.99501801,99.98725891,99.99088287,99.98851776,99.99074554,99.98181152,99.98831940000001,99.99411011,99.99219513,99.98844147,99.98427582,99.99176025,99.98577118,99.97892761,99.99449158,99.98726654,99.98300934,99.98763275,99.98979187,99.9812088,99.97934723,99.97726440000001,99.32880402,1.10934341,99.18781281,99.98146820000001,99.98349762,99.97812653,99.98009491,99.9789505,99.97943878,99.97494507,99.98480988,99.97972107,99.98164368,99.97671509,99.9790802,99.78851318,18.26817513,83.02288055,99.97119904,99.97779846,99.96560669,99.32019043,1.108268023,95.18167114,49.62846756,51.3173027,51.33205032,51.34274292,51.34275055,51.33117294,51.31781769,51.33282471,51.3007164,53.60179138,99.57559967,99.97216034,99.77930450000001,18.43466187,82.88822174,99.95864868,99.97528839,99.9710083,99.30754852,1.104238391,99.18244171,99.96836090000001,99.96543121,99.96088409,99.96979523,99.97443390000001,99.96984863,99.97027588,99.97188568,99.96694183,99.96377563,99.96543121,99.96808624,99.76425171,17.51920319,84.10357666,99.95205688,99.96300507,95.93502808,52.97887421,0.57336092,50.88449097,51.29673386,51.32548904,51.35290146,51.35161972,51.28551865,51.26384354,51.16378784,51.30235672,51.32940292,51.38840485,51.28924942,51.30343628,53.16771698,8.380176544,43.49989319,53.30500793,98.00637054,99.95731354,99.29740143,1.106442332,99.18354797,99.96282196,99.96581268,99.96512604,99.96368408,99.96003723,99.96260071,99.96009827,99.9624939,99.95798492,99.96102142,99.95375061,99.96177673,99.76065826,17.50572395,83.77326965,99.94314575,99.95876312,95.07627106,35.79510498,0.5317263007,49.30070496,36.45205307,30.24942017,31.92438698,32.30851364,31.405418400000002,31.900695799999998,32.09789658,32.10587311,32.143558500000005,32.13325882,31.95031929,32.0045929,33.72216797,5.100212097,27.40391159,34.43808746,97.95991516,99.94969177,99.29088593,1.107457042,99.17408752,99.95021057,99.95484924,99.95301056,99.94727325,99.95323181,99.95467377,99.95273590000001,99.94778442,99.94991302,99.9515152,99.95412445,99.9547348,99.75257874,17.26723099,84.0247879,99.93636322,99.95036316,40.10011292,52.61676788,0.5727818607999999,50.7941246,51.18706894,51.17873001,51.178623200000004,51.22333908,51.20484161,51.14254761,51.16007996,51.22888565,51.25883102,51.23502731,51.23593903,51.23945999,53.22552872,8.384734154,43.58172989,30.9062233,99.72612,33.34317017,30.93000603,0.5008829832,50.77660751,51.16359711,51.18045807,51.19332504,51.14908981,51.18775177,51.23604965,51.26828003,51.28464508,51.30025864,51.2967186,51.31899643,51.03527451,52.31428909,6.546302319,28.59385681,18.69518089,99.82427979,35.09054184,57.84711838,0.5981482267,50.98688507,51.38581467,51.26057434,51.29094696,51.43789673,51.50350189,51.49008179,51.48100281,51.52841187,51.44696045,51.46348953,51.44641876,51.58454132,53.3280983,8.520147324,44.37534332,46.39344406,99.87103271,99.93663788,99.26651001,0.9800124168000001,51.50748062,51.37274933,51.42845917,51.39770508,51.41521072,51.44328308,51.38944244,51.38943863,51.41980743,53.43145752,70.07600403,99.90367889,99.93264008,99.73254395,17.19982529,83.99165344,99.91925049,99.93971252,99.93473053,99.27350616,1.1142690179999999,99.15887451,99.93028259,99.9332428,99.9305954,99.93061829,99.92974091,99.93134308,99.93841553,99.92772675,99.93531036,99.92956543,99.94075775,99.93121338,99.72822571,17.21020699,84.02496338,99.91540527,99.93230438
1348,96.92976379,99.99147797,99.99416351,99.985672,99.99235535,99.99520111,99.99301147,99.97683716,99.98364258,99.98970032,99.9930191,99.98712921,99.99187469,99.99208832,99.98729706,99.98501587,99.98953247,99.99372101,99.98434448,99.99530029,99.97704315,99.98827362,99.98349762,99.32939148,1.107880116,99.1989975,99.98161316,99.97486115,99.97851563,99.98049927,99.98603821,99.98907471,99.97785187,99.98043823,99.98233032,99.97705841,99.97742462,99.98045349,99.782547,17.95079613,83.3478775,99.96598816,99.98123169,99.98709869,99.32248688,1.108494401,95.17740631,49.64741898,51.31347275,51.33163452,51.33557129,51.34259415,51.33312988,51.30924606,51.3265686,51.30241013,53.60762405,99.58148956,99.97009277,99.77578735,18.13388443,83.23320770000001,99.95893097,99.96852112,99.97859192,99.30584717,1.10595417,99.19571686,99.96412659,99.96840668,99.96783447,99.97135162,99.97238159,99.96604919,99.96792603,99.97074127,99.96283722,99.96070099,99.9664917,99.96699524,99.76783752,17.22547913,84.37067413,99.95782471,99.96811676,95.91970825,52.99062729,0.5703353882,50.89833069,51.29865265,51.32410431,51.34744644,51.34797668,51.28540802,51.25859833,51.1644249,51.29916,51.32647705,51.38592529,51.28850937,51.30210114,53.17985916,8.184168816,43.68683243,53.31367111,98.03373718,99.97206879,99.29986572,1.105392575,99.19213867,99.96235657,99.95902252,99.95859528,99.95662689,99.95878601,99.95789337,99.96102142,99.96420288,99.95753479,99.95726013,99.95423126,99.95453644,99.75910187,17.19465637,84.07147979999999,99.9416275,99.95331573,95.06257629,35.82545089999999,0.5314548612,49.31587601,36.38165283,30.35739136,31.75175858,32.198246000000005,31.37047005,31.9093399,32.04309845,32.09968948,32.22079086,32.17071915,31.97987938,32.0014801,33.70753098,4.9728221889999995,27.49147415,34.48085022,97.99630737,99.96083069,99.29074859999999,1.111320496,99.1901474,99.95824432,99.95624542,99.95222473,99.95950317,99.95336914,99.95381927,99.95663452,99.95644379,99.95916748,99.95404816,99.95689392,99.95175171,99.76492309999999,16.94875526,84.33206940000001,99.94171906,99.95507813,39.79508591,52.62948227,0.573880434,50.79535294,51.18538666,51.181633000000005,51.18135071,51.22127533,51.20011139,51.14339447,51.15703964,51.22773743,51.25452423,51.239151,51.23284531,51.24347687,53.22954559,8.181437492,43.71961212,30.91315079,99.7317276,33.22836304,30.8399353,0.5022290349,50.77938461,51.16199112,51.18083954,51.19299316,51.15402222,51.19096756,51.23022842,51.26025772,51.2881813,51.304454799999995,51.30019379,51.32113266,51.04230499,52.31663513,6.4182477,28.71324158,18.69674683,99.83196259,35.00033569,57.84453201,0.5999023318,50.98192215,51.41086578,51.28679276,51.31424713,51.45341873,51.50069046,51.4900856,51.47616959,51.5447731,51.45530701,51.45186234,51.43331909,51.57902145,53.32587433,8.322091103,44.50822449,46.53052521,99.87872314,99.93884277,99.27870178,0.9794246554,51.33199692,51.37218857,51.42687607,51.40159607,51.41664886,51.444221500000005,51.39129639,51.40090561,51.42608261,53.43788147,70.25895691,99.91571045,99.93997192,99.73442841,16.92536163,84.29520416,99.93160248,99.93274689,99.95167542,99.27992249,1.117549539,99.16704559,99.9368515,99.93704987,99.94235992,99.93655396,99.93873596,99.93779755,99.94207001,99.93728638,99.94207764,99.93660736,99.94206238,99.93856049,99.73619843,16.92122269,84.34935759999999,99.93119049,99.93692017
1346,96.90361786,99.98832703,99.99559784,99.99006653,99.99194336,99.99467468,99.99002838,99.98954773,99.99049377,99.98614502,99.99385834,99.98913574,99.98884583,99.98227692,99.99131775,99.98838043,99.97983551,99.98804474,99.98854828,99.98415375,99.9877243,99.98452759,99.99042511,99.32752991,1.104800344,99.20722198,99.98022461,99.98418427,99.98249054,99.9823761,99.98884583,99.98228455,99.98668671,99.98539734,99.97720337,99.98936462,99.97828674,99.98204803,99.78491211,17.58928108,83.70095825,99.96152496,99.98223877,99.9773407,99.32319641,1.1046532390000001,95.17368317,49.66595459,51.31931305,51.32411575,51.33286667,51.34102249,51.3309021,51.31242371,51.32099533,51.30208206,53.61031723,99.58460236,99.97473145,99.78291321,17.72055817,83.55509186,99.95707703,99.9707489,99.96994019,99.31157684,1.102013946,99.20018768,99.97128296,99.97129059,99.97349548,99.96572876,99.97041321,99.96800995,99.97319794,99.96841431,99.97079468,99.97271729,99.97337341,99.97355652,99.77753448,16.808555600000002,84.74410248,99.96130371,99.96874237,95.91122437,52.98371887,0.5722672343,50.89640808,51.30287933,51.317173,51.33493042,51.33729553,51.271541600000006,51.25336075,51.15788651,51.29230499,51.31789017,51.38083649,51.28672791,51.29391098,53.17691039999999,8.010742188,43.86825943,53.31161499,98.0870285,99.96769714,99.30696106,1.101483345,99.19136047,99.96421051,99.95954895,99.95835114,99.95835876,99.96315002,99.96377563,99.96182251,99.96403503,99.96514893,99.95795441,99.96154785,99.96389771,99.76858521,16.80879974,84.43769073,99.94306183,99.95903778,95.04938507,35.78490829,0.5344079137,49.31810379,36.27345276,30.43293953,31.63282013,32.06938934,31.37153625,31.92092133,31.97475624,32.06001663,32.27724838,32.19477463,32.02605438,31.99762344,33.68678665,4.8517737389999995,27.62883568,34.49068451,98.05142975,99.95579529,99.29493713,1.106531739,99.18721008,99.95989227,99.96191406,99.95121002,99.95667267,99.95388031,99.95515442,99.95459747,99.95809937,99.95680237,99.95630646,99.95938873,99.95543671,99.76174164,16.57963371,84.69428253,99.94493103,99.95129395,39.61697388,52.62713623,0.5734251142,50.78845215,51.1771965,51.17473602,51.177715299999996,51.21613312,51.1946373,51.14076614,51.14798737,51.22038651,51.25199509,51.23237228,51.22662735,51.24027252,53.22711945,8.023635864,43.91448212,30.93946266,99.72879028,33.10950089,30.74922562,0.5010935664,50.77601242,51.1578064,51.17293549,51.18249512,51.15342712,51.18140411,51.220775599999996,51.26072693,51.27499771,51.29462433,51.29093933,51.31554413,51.04144287,52.32535553,6.291452885,28.88182449,18.53213692,99.82735443,34.88578033,57.82553101,0.5994214416,50.98774338,51.43092346,51.31229019,51.31724929999999,51.47141266,51.49893188,51.50004578,51.49204254,51.54417038,51.42271042,51.43437195,51.42348862,51.559619899999994,53.30716324,8.172481537000001,44.71355057,46.43531036,99.87783813,99.94459534,99.27983856,0.9803927540999999,51.11032867,51.36284256,51.41850281,51.39917755,51.41014481,51.43902969,51.38119507,51.39313507,51.41950989,53.43817902,70.26329041,99.91625977,99.93978882,99.73988342,16.54400635,84.67024231,99.92601013,99.93254089,99.93896484,99.27407074,1.1138972040000001,99.16347504,99.93968964,99.93847656,99.93598938,99.93894958,99.93824005,99.93344879,99.94081116,99.93379974,99.93499756,99.94477844,99.92920685,99.93995667,99.73990631,16.51922989,84.66784668,99.9276123,99.93765259
1344,96.86877441,99.99658203,99.99805450000001,99.99811554,100.0004196,99.99240112,99.99370575,99.99742126,100.00046540000001,99.99078369,99.99703217,99.99693298,99.99994659,99.99629211,99.99363708,99.99921417,99.99394226,99.99263,99.99937439,99.99274445,99.99261475,99.99199677,99.98796844,99.33565521,1.104467988,99.2040329,99.99160004,99.99104309,99.98712921,99.98831940000001,99.98445892,99.98817444,99.99463654,99.99200439,99.98914337,99.99137878,99.98365021,99.98603821,99.80199432,17.1602211,84.09601593,99.97730255,99.98638916,99.97729492,99.32944489,1.102056503,95.16918182,49.69533157,51.32059479,51.32321548,51.33679581,51.33669281,51.32977295,51.31100845,51.32414246,51.29550552,53.608829500000006,99.58475494,99.97389221,99.79116058,17.317276,83.94888306,99.96572876,99.98257446,99.98233032,99.31274414,1.100818515,99.20227814,99.97672272,99.97740173,99.97149658,99.97969055,99.9801178,99.98403168,99.97511292,99.97762299,99.9773941,99.97834778,99.97545624,99.97724152,99.78195190000001,16.43499565,85.13715363,99.96714783,99.97036743,95.91893005,52.98501968,0.5724115968,50.89230347,51.30130768,51.31445694,51.33413696,51.33847427,51.27340698,51.25501251,51.15727615,51.29606247,51.31775665,51.383358,51.27820969,51.29212570000001,53.17643356,7.786431313,44.07105637,53.31394577,98.14950562,99.96717834,99.30286407,1.103832483,99.19857788,99.96878052,99.96846008,99.96788788,99.97219849,99.97145844,99.97064209,99.96901703,99.96797943,99.95982361,99.9723587,99.96678925,99.9653244,99.77802277,16.41176605,84.81472778,99.95454407,99.9681015,95.05226898,35.77149963,0.5313182473,49.30270386,36.13003159,30.48138237,31.58644104,31.94432831,31.42933846,31.93252754,31.91350937,32.00541687,32.31188965,32.21551132,32.09020615,31.9833107,33.67646408,4.697342873,27.80502129,34.47480774,98.10860443,99.96347046,99.29338837,1.105550766,99.18789673,99.96553802,99.96307373,99.95465088,99.95876312,99.96425629,99.96191406,99.95876312,99.95982361,99.96019745,99.95843506,99.95666504,99.95726013,99.76530457,16.20524216,85.04607391,99.94606018,99.96263885,39.35070419,52.63523865,0.5726994872,50.78878403,51.17862701,51.17037201,51.17420578,51.22007751,51.19462585,51.14028931,51.14857483,51.21826553,51.25527954,51.23361969,51.226848600000004,51.2387352,53.22624969,7.822386265,44.11378479,30.94361687,99.72989655,32.96918869,30.67147446,0.5029524565,50.77014542,51.15125656,51.1696167,51.17687607,51.15687943,51.17842484,51.2182579,51.25721741,51.27268982,51.29941177,51.28796005,51.31227493,51.03278351,52.34263611,6.145023346,29.04864883,18.44034958,99.83166504,34.76079941,57.81590271,0.5961943865,50.97846222,51.41724777,51.29940033,51.30984879,51.45512772,51.49385452,51.48818588,51.49109268,51.53325272,51.42298889,51.44598389,51.44131088,51.56760788,53.33287811,7.974656582000001,44.91736221,46.40994644,99.87990570000001,99.95077515,99.27427673,0.9778679609,50.85980988,51.36920929,51.42188263,51.39922333,51.40896606,51.43905258,51.38214111,51.38614655,51.41936111,53.438537600000004,70.2421875,99.91744995,99.94258118,99.74910736,16.13418388,85.00366974,99.92774200000001,99.9415741,99.94215393,99.27523804,1.113423467,99.17919159,99.94436646,99.94772339,99.93991852,99.9477005,99.9478302,99.93889618,99.94085693,99.94009399,99.94121552,99.94599915,99.94534302,99.9406662,99.74347687,16.13788414,85.03811646,99.93075562,99.94550323
1342,96.84056854,99.99660492,100.00374599999999,99.99652863,100.0011597,99.99946594,99.99859619,99.99903107,99.9984436,100.0001755,100.0015869,99.99831390000001,99.99913788,100.0013733,99.99388123,99.9956131,100.0060806,99.99953461,99.99794006,99.99993134,99.99526215,99.99807739,99.98886871,99.33312225,1.103100061,99.21141052,99.99930573,99.98654938,99.99329376,99.98530579,99.99172211,99.99465179,99.99074554,99.99868774,99.9956131,99.98979187,99.99008179,99.98822784,99.80296326,16.86885262,84.38318634,99.97952271,99.98751831,99.9881897,99.32894135,1.100987077,95.15466309,49.71616745,51.31388855,51.31839371,51.32654953,51.33335495,51.32376099,51.3044281,51.31930161,51.28861618,53.6037674,99.58447266,99.98551941,99.79628754,17.05818939,84.24173737,99.96860504,99.98597717,99.98064423,99.31119537,1.101767778,99.19842529,99.97422028,99.98683929,99.97114563,99.98193359,99.98458099,99.97987366,99.98148346,99.97956085,99.97431946,99.98157501,99.97493744,99.97581482,99.77827454,16.16671753,85.37576294,99.96019745,99.97754669,95.90453339,52.98284912,0.5713167787,50.88483047,51.29501343,51.30624771,51.33133698,51.33371353,51.26637268,51.24925995,51.14913559,51.29009628,51.31162262,51.37657547,51.27089691,51.28631592,53.1774826,7.627811432000001,44.22038651,53.31264114,98.17789459,99.97369385,99.30737305,1.104604959,99.19587708,99.97183228,99.9686203,99.96835327,99.96607208,99.96852875,99.96691895,99.9734726,99.97151184,99.96550751,99.96845245,99.97037506,99.96598816,99.78074646,16.15082741,85.07102203,99.95365906,99.96488190000001,95.04821014,35.78498077,0.5332363844,49.27194595,35.95266724,30.48953629,31.60840034,31.82710075,31.52414894,31.93622017,31.88635445,31.94054604,32.32682419,32.2235527,32.15164566,31.96190834,33.67825317,4.589893818,27.93777847,34.43517303,98.13619232,99.96063232,99.29653168,1.105614424,99.19256592,99.96607208,99.95462036,99.96315002,99.96012878,99.96766663,99.96082306,99.95989227,99.95947266,99.96164703,99.96148682,99.95751953,99.96424103,99.76792145,15.92686749,85.34416199,99.94937134,99.96169281,39.10733032,52.64225769,0.5706308484,50.78756714,51.17397308,51.16624069,51.17090225,51.21229935,51.1913414,51.13423538,51.140522,51.21440887,51.24996185,51.22666168,51.2237854,51.23215866,53.23007202,7.668780327,44.25057983,30.940044399999994,99.73351288,32.85667419,30.60390282,0.5038731098,50.76232147,51.13970184,51.16416168,51.17325211,51.14744186,51.17717361,51.20851517,51.24998093,51.26433563,51.2946434,51.27931213,51.30624771,51.02890015,52.34908295,6.041780949,29.1629467,18.35724068,99.84162903,34.64778137,57.83401871,0.5979534984,50.996315,51.40940475,51.29096603,51.29023361,51.46232986,51.50174332,51.50194931,51.50592804,51.51763153,51.39834213,51.44799423,51.44990158,51.56814575,53.33668137,7.838763237,45.05261612,46.45044327,99.8911438,99.9515686,99.28873444,0.977011025,50.68635941,51.36538696,51.41825104,51.39212036,51.40376663,51.43724823,51.37842178,51.38518906,51.41317749,53.4408493,70.34268951,99.92843628,99.95558929,99.75344849,15.90996075,85.28141785,99.93600464,99.95058441,99.95536041,99.28720856,1.110132575,99.17826843,99.94871521,99.94855499,99.95272827,99.95101929,99.95333862,99.95413208,99.95167542,99.95146942,99.95854187,99.95034027,99.95397186,99.95362091,99.75292206,15.91296196,85.29717255,99.94390869,99.95101929
1340,96.81884766,99.99584961,100.00617220000001,100.00093079999999,99.99979401,99.99932861,100.0011215,99.99562836,99.99749756,99.99515533,99.99344635,99.99805450000001,100.0001297,99.99575043,99.99785614,99.99443054,99.99607086,99.99442291,99.99496459999999,99.99951935,99.99581909,99.99750519,99.99263,99.33487701,1.103205085,99.21977234,99.98750305,99.99030304,99.99206543,99.99221039,99.99758911,99.98944855,99.99589539,99.98600769,99.99256897,99.98991394,99.98976135,99.98760986,99.79988098,16.69733429,84.54415894,99.97416687,99.99053192,99.99129486,99.33373259999999,1.102884173,95.15859985,49.72223282,51.31899261,51.313590999999995,51.32241821,51.33222198,51.323635100000004,51.30373383,51.317276,51.28361511,53.60432816,99.59729004,99.98497772,99.79636383,16.87442589,84.38231659,99.9672699,99.98368073,99.98094177,99.31594086,1.0999581809999999,99.2122345,99.98246765,99.98273468,99.98020935,99.98223877,99.98296356,99.97712708,99.98483276,99.98419952,99.97789001,99.9828949,99.98014832,99.98398590000001,99.78759766,15.98491859,85.53929138,99.9654007,99.97715759,95.90126038,52.98386383,0.5701977014999999,50.88005066,51.29391479,51.30036545,51.33041763,51.33600235,51.2660141,51.24720383,51.14482498,51.2886467,51.30792999,51.37828445,51.26823044,51.28730011,53.17879486,7.536200523,44.31193924,53.30529785,98.19770813,99.97211456,99.30895233,1.103861928,99.19565582,99.96706390000001,99.96615601,99.96822357,99.96984863,99.96559906,99.96759033,99.96742249,99.96928406,99.97131348,99.96263123,99.96695709,99.96620178,99.77344513,15.95867157,85.25331879,99.95235443,99.96546173,95.03829956,35.78294754,0.5331716537,49.23022079,35.76075363,30.46056366,31.696558000000003,31.71896553,31.63708115,31.91917229,31.88817787,31.88717079,32.33366013,32.21865082,32.19072342,31.9467659,33.69726181,4.513999462,28.02287292,34.38605118,98.15525055,99.96308899,99.30135345,1.1039134259999999,99.19683075,99.96526337,99.9620285,99.95701599,99.96416473,99.95543671,99.96088409,99.96155548,99.96425629,99.95679474,99.96074677,99.96230316,99.96078491,99.76538086,15.74978542,85.48098755,99.94858551,99.95974731,38.98190689,52.63921738,0.5727922320000001,50.77635193,51.1661644,51.16460419,51.16498566,51.20419693,51.18501663,51.13323212,51.1349678,51.20961761,51.24623871,51.22455978,51.21819305,51.23343658,53.22638321,7.574881554,44.33851624,30.92308044,99.73596191,32.80217743,30.53165627,0.5029515624,50.75738907,51.13825226,51.16070938,51.16971588,51.14587402,51.1702652,51.2065239,51.23888397,51.25007629,51.2838974,51.27292252,51.29508972,51.02394867,52.35157776,5.974765301000001,29.24174881,18.30852127,99.83903503,34.59754181,57.82426453,0.5969105959000001,51.00011826,51.40591812,51.28508377,51.278369899999994,51.46194077,51.50242615,51.50306320000001,51.51006699,51.51704025,51.38663101,51.44685364,51.44816208,51.56177139,53.33425522,7.745774746,45.14104462,46.42477798,99.88573456,99.9419632,99.28514862,0.977306366,50.55646133,51.35641098,51.40938187,51.38788986,51.40092468,51.43004608,51.37260056,51.37962723,51.409183500000005,53.43659973,70.37433624,99.92569733,99.94260406,99.74200439,15.72163582,85.4617691,99.9295578,99.94291687,99.94315338,99.27685547,1.112307549,99.1703949,99.94342041,99.94328308,99.93946075,99.94302368,99.95053101,99.94428253,99.9421463,99.94742584,99.94437408,99.94265747,99.93704987,99.94530487,99.74966431,15.69942665,85.46674347,99.93400574,99.94062805
1338,96.79768372,99.99517059,99.99562836,99.99294281,99.99304199,99.99743652,99.99456024,99.99423981,99.98976898,99.99402618,99.99636078,99.99580383,100.0017319,99.99533081,99.98815155,99.99007416,100.0001068,99.98505402,99.99754333,99.99085236,99.99720001,99.99459076,99.98737335,99.34579468,1.100076318,99.20785522,99.98345947,99.99188995,99.98445129,99.99393463,99.99074554,99.99107361,99.99292755,99.9895401,99.98233795,99.98867798,99.98132324,99.98329926,99.79862976,16.61970139,84.6187973,99.97452545,99.98706055,99.97869873,99.33113098,1.101173043,95.15578461,49.72658920000001,51.3108902,51.30754852,51.31947327,51.32085037,51.30725479,51.29206085,51.31071854,51.28135681,53.60100174,99.59344482,99.97238922,99.79998779,16.75562286,84.48362732,99.96585846,99.98034668,99.97246552,99.3188858,1.097945333,99.20050812,99.98072052,99.97368622,99.97420502,99.98272705,99.97257233,99.97869109999999,99.96812439,99.9732666,99.98000336,99.97827148,99.97914124,99.98155212,99.78476715,15.88786221,85.65208435,99.9664917,99.97946167,95.90297699,52.97761536,0.5713034271999999,50.87472153,51.28818893,51.29690933,51.32074356,51.32557678,51.25650787,51.24003983,51.13380432,51.28226852,51.30106735,51.3666153,51.25959396,51.27937698,53.17234421,7.485177994,44.353534700000004,53.30486298,98.21479034,99.96306609999999,99.30462646,1.1001273390000001,99.19815063,99.95883942,99.96151733,99.96250916,99.95999146,99.96311951,99.96196747,99.96046448,99.95874023,99.95701599,99.96614838,99.96750641,99.96602631,99.76824188,15.87879086,85.33683014,99.94688416,99.96495819,95.03874207,35.79411697,0.5334057808,49.17833328,35.57122421,30.39164543,31.8531723,31.63446999,31.76428986,31.90900993,31.91147423,31.85673141,32.33223724,32.19581985,32.20001984,31.96181679,33.7264061,4.463855267,28.04166603,34.32160568,98.16677094,99.95667267,99.29639435,1.1033350229999999,99.19304657,99.95336914,99.95137024,99.95666504,99.95948029,99.95106506,99.95509338,99.95956421,99.96392059,99.95704651,99.95529938,99.96538544,99.96073914,99.756073,15.64438915,85.57619476,99.94512177,99.95818329,38.91238403,52.64358521,0.5710136294,50.77352524,51.1646347,51.15810776,51.16038895,51.19944763,51.18093491,51.1242218,51.13222122,51.207225799999996,51.23568344,51.22121048,51.21297073,51.22525787,53.22294235,7.531347752,44.39055634,30.88806343,99.73867035,32.77090836,30.47224236,0.5011832118,50.75444031,51.13049698,51.15111923,51.16283417,51.14747238,51.16995621,51.20184326,51.23561096,51.24898529,51.28218079,51.2687912,51.29300308,51.02878189,52.36397934,5.935769081,29.29873848,18.26896477,99.82906342,34.55433655,57.82342529,0.5947320461,50.99685287,51.39921951,51.27629471,51.27083588,51.46051025,51.49940109,51.50244141,51.5069313,51.49958038,51.37482834,51.44366455,51.44240189,51.55809402,53.33413315,7.692024708,45.18181229,46.41960526,99.87709808,99.94780731,99.27788544,0.9748507142,50.48480606,51.35029984,51.40637207,51.38204575,51.39570236,51.42474365,51.37266541,51.37990189,51.40590668,53.43487167,70.39060974,99.92819214,99.94200134,99.74977112,15.602355,85.54705048,99.93302155,99.94336700000001,99.93969727,99.27715302,1.109653711,99.17166138,99.94143677,99.95018768,99.94219971,99.94363403,99.95142365,99.93543243,99.9439621,99.94252777,99.93679809999999,99.94570159999999,99.94845581,99.94062042,99.75408173,15.59406662,85.56061554,99.93126678,99.9414978
